TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	15/04/20
TIME	11:12:08
SPECTROMETER/DATA SYSTEM	
LOCALE	1045
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	REFLECTANCE
FIRSTX	  840,0000
LASTX	  190,0000
NPOINTS	     651
FIRSTY	    81,33459
MAXY	    82,76572
MINY	    16,95084
XYDATA

Parameter file	C:\Users\PolSwi\Desktop\Widma\HAp\parameter - 190-840 - sp100f.uvsp
Photometric mode	%R
Measurement range	840 - 190 nm
Data interval	1 nm
UV/Vis bandwidth	1.0 nm
NIR bandwidth	4.0 nm
Response	Fast
Scan speed	100 nm/min
Change source at	340 nm
Change grating at	850 nm
Light source	D2/WI
Filter exchange	Step
Correction	Baseline

